"Index","Open","High","Low","Close","Volume"
2053-04-24,5.0688,5.0712,5.0538,5.0574,17610
2053-04-25,5.0532,5.0736,5.043,5.061,17226
2053-04-26,5.061,5.073,5.0592,5.067,9858
2053-04-27,5.0286,5.0316,5.022,5.0298,15822
2053-04-28,5.0316,5.0358,5.0286,5.0304,20484
2053-04-29,5.0268,5.0352,5.0208,5.0334,9252
2053-04-30,5.0412,5.0472,5.0376,5.04,20046
2053-05-01,5.0658,5.0658,5.0568,5.064,38736
2053-05-02,5.0688,5.0826,5.0652,5.0676,56520
2053-05-03,5.0676,5.0676,5.0484,5.061,39438
2053-05-04,5.0472,5.0538,5.0436,5.0478,24858
2053-05-05,5.0622,5.0658,5.0556,5.0622,13566
2053-05-06,5.0616,5.0646,5.0604,5.0616,8340
2053-05-07,5.0748,5.0772,5.064,5.0706,19494
2053-05-08,5.073,5.079,5.0712,5.0766,23634
2053-05-09,5.082,5.0838,5.067,5.0676,39684
2053-05-10,5.0586,5.079,5.058,5.0748,31248
2053-05-11,5.0736,5.0856,5.07,5.0802,10722
2053-05-12,5.082,5.0886,5.0646,5.0664,33186
2053-05-13,5.07,5.079,5.067,5.0772,21666
2053-05-14,5.0784,5.0832,5.0688,5.076,17994
2053-05-15,5.0772,5.0832,5.0718,5.0808,9138
2053-05-16,5.0772,5.0772,5.0646,5.0676,34434
2053-05-17,5.0724,5.079,5.0706,5.0724,18630
2053-05-18,5.0838,5.085,5.0778,5.0814,20904
2053-05-19,5.0838,5.0868,5.0754,5.079,13854
2053-05-20,5.0808,5.0862,5.0778,5.0832,10158
2053-05-21,5.0874,5.1,5.0874,5.0988,42396
2053-05-22,5.0994,5.1,5.088,5.0934,23928
2053-05-23,5.0922,5.094,5.0712,5.0784,56160
2053-05-24,5.079,5.0814,5.07,5.0748,20028
2053-05-25,5.073,5.082,5.0688,5.079,12036
2053-05-26,5.0808,5.088,5.079,5.0874,12432
2053-05-27,5.0898,5.091,5.0844,5.0868,9432
2053-05-28,5.0808,5.088,5.0772,5.0856,14406
2053-05-29,5.0964,5.1,5.0862,5.0904,17922
2053-05-30,5.094,5.097,5.0856,5.094,10908
2053-05-31,5.1012,5.1054,5.0976,5.1042,28140
2053-06-01,5.1036,5.1072,5.1,5.1036,14388
2053-06-02,5.1102,5.1114,5.106,5.1078,14628
2053-06-03,5.1192,5.1216,5.115,5.1192,19596
2053-06-04,5.1174,5.118,5.1066,5.1126,16596
2053-06-05,5.1168,5.1222,5.115,5.115,11754
2053-06-06,5.1114,5.1126,5.1024,5.1096,27468
2053-06-07,5.1066,5.1072,5.0916,5.106,30492
2053-06-08,5.1072,5.115,5.1054,5.1138,10320
2053-06-09,5.118,5.1198,5.1108,5.1156,7512
2053-06-10,5.1096,5.1108,5.1066,5.1078,8916
2053-06-11,5.1138,5.115,5.1078,5.1126,17604
2053-06-12,5.1144,5.121,5.112,5.1204,10494
2053-06-13,5.1306,5.133,5.1282,5.1312,8490
